Time;Barometric_Pressure;Dewpoint;Height;Latitude;Longitude;Precipitation_Intensity;Precipitation_Total;Rel._Humidity;Solar_Radiation;Temperature;Wind_Direction;Wind_Speed;NO;NO2;NOx;CO;Dichot_Mass_Concentration_µg/m³;Mass_Concentration_A;Mass_Concentration_B;O3;SO2;Barometric_Pressure;Dewpoint;Height;Latitude;Longitude;Precipitation_Intensity;Precipitation_Total;Rel._Humidity;Solar_Radiation;Temperature;Wind_Direction;Wind_Speed;NO;NO2;NOx;CO;Dichot_Mass_Concentration_µg/m³;Mass_Concentration_A;Mass_Concentration_B;O3;SO2;Barometric_Pressure;Dewpoint;Height;Latitude;Longitude;Precipitation_Intensity;Precipitation_Total;Rel._Humidity;Solar_Radiation;Temperature;Wind_Direction;Wind_Speed;NO;NO2;NOx;CO;Dichot_Mass_Concentration_µg/m³;Mass_Concentration_A;Mass_Concentration_B;O3;SO2
2019-09-05 09:52:00;1001.7;26.4;45.24;22.26;114.13;0;0;83;412.48;29.54;301.57;0.34;3.39;1.86;5.25;0.28;12.71;9.48;3.23;19.34;3.09;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 09:53:00;1001.7;26.52;45.13;22.26;114.13;0;0;83;411.4;29.63;8.03;0.11;3.21;1.83;5.05;0.28;12.71;9.48;3.23;19.65;3.03;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 09:54:00;1001.75;26.61;44.89;22.26;114.13;0;0;83;452.18;29.7;112.52;0.68;3.12;1.72;4.84;0.28;12.75;9.49;3.27;19.91;2.98;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 09:55:00;1001.85;26.66;44.25;22.26;114.13;0;0;83;480.83;29.8;258.91;0.36;3.02;1.66;4.68;0.28;12.88;9.5;3.39;19.97;3.03;1001.73;26.52;44.97;22.26;114.13;0;0;83.11;429.97;29.63;317.19;0.11;3.26;1.79;5.05;0.28;12.75;9.49;3.27;19.57;3.04;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 09:56:00;1001.9;26.63;43.97;22.26;114.13;0;0;82.88;508.32;29.77;147.98;1.16;2.96;1.61;4.56;0.28;12.88;9.5;3.39;19.98;3.17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 09:57:00;1001.76;26.24;43.55;22.26;114.13;0;0;82.82;569.87;29.44;120.56;2.08;2.96;1.59;4.55;0.28;12.88;9.5;3.39;19.76;3.17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 09:58:00;1001.63;26.36;43.44;22.26;114.13;0;0;83;524.87;29.42;79.28;1.09;2.96;1.55;4.51;0.28;12.88;9.5;3.39;19.75;3.12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 09:59:00;1001.7;26.44;43.3;22.26;114.13;0;0;83.03;415.6;29.55;53.78;1.35;2.97;1.52;4.49;0.28;12.88;9.5;3.39;19.84;3.15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:00:00;1001.6;26.42;43.02;22.26;114.13;0;0;83.2;376.48;29.49;238.03;1.05;2.99;1.52;4.5;0.29;12.73;9.26;3.47;19.91;3.15;1001.72;26.42;43.45;22.26;114.13;0;0;82.99;479.03;29.53;113.52;0.8;2.97;1.56;4.52;0.28;12.85;9.45;3.4;19.85;3.15;1001.58;26.42;43.1;22.26;114.13;0;0;82.66;429.85;29.61;89.74;0.52;3.7;2.05;5.75;0.3;11.49;8.09;3.41;17.66;3.18
2019-09-05 10:01:00;1001.6;26.4;42.77;22.26;114.13;0;0;83.33;367.15;29.43;322.49;1.26;3;1.49;4.48;0.29;12.34;8.66;3.68;20.14;3.08;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:02:00;1001.62;26.41;42.48;22.26;114.13;0;0;83.17;435.97;29.45;352.71;1.23;2.99;1.5;4.49;0.29;12.34;8.66;3.68;20.05;3.1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:03:00;1001.66;26.39;42.22;22.26;114.13;0;0;83;489.3;29.46;321.1;0.73;3.04;1.57;4.6;0.29;12.34;8.66;3.68;19.95;3.1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:04:00;1001.8;26.54;42.07;22.26;114.13;0;0;83.38;452.32;29.57;354.37;0.21;3.15;1.6;4.75;0.29;12.34;8.66;3.68;19.79;3.15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:05:00;1001.8;26.44;41.96;22.26;114.13;0;0;83;485.9;29.58;179.66;0.76;3.21;1.66;4.87;0.3;12.34;8.66;3.68;19.96;3.25;1001.7;26.44;42.3;22.26;114.13;0;0;83.18;446.13;29.5;328;0.53;3.08;1.56;4.64;0.29;12.34;8.66;3.68;19.98;3.14;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:06:00;1001.86;26.5;41.85;22.26;114.13;0;0;83;626.37;29.56;112.2;0.94;3.29;1.74;5.03;0.3;12.24;8.42;3.82;19.8;3.21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:07:00;1001.97;26.6;41.68;22.26;114.13;0;0;82.88;553.52;29.78;139.84;0.58;3.32;1.82;5.13;0.3;12.03;7.93;4.11;19.62;3.13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:08:00;1001.84;26.6;41.49;22.26;114.13;0;0;82.62;325.7;29.8;91.68;0.56;3.34;1.84;5.18;0.29;12.03;7.93;4.11;19.78;3.13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:09:00;1001.77;26.54;41.37;22.26;114.13;0;0;82.5;331.53;29.75;143.53;0.76;3.33;1.9;5.23;0.29;12.03;7.93;4.11;19.85;3.27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:10:00;1001.8;26.74;41.11;22.26;114.13;0;0;83;327.37;29.88;342.52;0.02;3.33;1.92;5.26;0.29;12.03;7.93;4.11;19.92;3.2;1001.85;26.6;41.5;22.26;114.13;0;0;82.8;432.9;29.75;121.99;0.53;3.32;1.85;5.17;0.29;12.08;8.03;4.05;19.79;3.19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:11:00;1001.8;26.74;40.95;22.26;114.13;0;0;83;291.7;29.9;85.04;0.6;3.33;1.95;5.28;0.29;12.03;7.93;4.11;19.85;3.21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:12:00;1001.72;26.61;40.68;22.26;114.13;0;0;82.87;279.88;29.79;114.49;0.88;3.31;1.98;5.29;0.29;11.69;7.54;4.15;19.64;3.31;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:13:00;1001.66;26.49;40.56;22.26;114.13;0;0;83;368.28;29.62;138.82;0.44;3.32;2.02;5.34;0.29;11.05;6.83;4.22;19.45;3.29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:14:00;1001.73;26.66;39.88;22.26;114.13;0;0;83;290.03;29.74;80.75;0.35;3.39;1.97;5.35;0.3;11.05;6.83;4.22;19.31;3.34;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:15:00;1001.74;26.74;39.62;22.26;114.13;0;0;83;260.8;29.84;75.95;0.26;3.33;2.03;5.36;0.3;11.05;6.83;4.22;19.45;3.28;1001.73;26.65;40.34;22.26;114.13;0;0;82.97;298.14;29.78;102.89;0.47;3.33;1.99;5.33;0.3;11.38;7.19;4.19;19.54;3.29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:16:00;1001.71;26.64;39.47;22.26;114.13;0;0;82.9;238.72;29.77;35.04;1.26;3.28;2.07;5.35;0.3;11.05;6.83;4.22;19.27;3.23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:17:00;1001.6;26.51;39.22;22.26;114.13;0;0;82.7;221.05;29.72;300.14;0.29;3.26;2.05;5.32;0.31;11.05;6.83;4.22;19.1;3.32;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:18:00;1001.6;26.54;38.78;22.26;114.13;0;0;83;209.02;29.7;341.67;0.64;3.26;2.1;5.36;0.31;10.82;6.71;4.11;18.8;3.41;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:19:00;1001.6;26.62;38.8;22.26;114.13;0;0;83;196.35;29.71;329.01;0.4;3.25;2.17;5.41;0.31;10.01;6.29;3.72;18.5;3.39;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:20:00;1001.63;26.58;38.79;22.26;114.13;0;0;83;179.12;29.69;92.01;0.94;3.3;2.25;5.55;0.32;10.01;6.29;3.72;18.16;3.35;1001.63;26.58;39.01;22.26;114.13;0;0;82.92;208.85;29.72;25.7;0.47;3.27;2.13;5.4;0.31;10.59;6.59;4;18.77;3.34;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:21:00;1001.52;26.52;38.3;22.26;114.13;0;0;83;164.85;29.6;34.78;0.36;3.35;2.37;5.72;0.32;10.01;6.29;3.72;17.73;3.41;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:22:00;1001.6;26.62;38.54;22.26;114.13;0;0;83.38;163.55;29.61;345.01;0.72;3.35;2.48;5.83;0.32;10.01;6.29;3.72;17.59;3.43;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:23:00;1001.64;26.67;38.97;22.26;114.13;0;0;83.87;173.95;29.64;177.46;0.21;3.34;2.6;5.94;0.33;10.01;6.29;3.72;17.51;3.44;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:24:00;1001.7;26.69;38.55;22.26;114.13;0;0;84;195.92;29.56;107.6;0.39;3.31;2.76;6.06;0.33;9.97;6.46;3.48;17.41;3.44;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:25:00;1001.7;26.59;38.02;22.26;114.13;0;0;83.95;227.67;29.55;56.96;0.59;3.28;2.85;6.14;0.33;9.78;6.89;2.89;16.99;3.3;1001.63;26.62;38.47;22.26;114.13;0;0;83.64;185.19;29.59;42.41;0.27;3.33;2.61;5.94;0.32;9.95;6.44;3.5;17.45;3.4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:26:00;1001.74;26.52;37.73;22.26;114.13;0;0;83;260.78;29.58;7.71;0.23;3.28;2.95;6.23;0.32;9.78;6.89;2.89;16.68;3.28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:27:00;1001.8;26.59;37.59;22.26;114.13;0;0;83;294.17;29.68;65.58;0.32;3.34;2.98;6.32;0.32;9.78;6.89;2.89;16.46;3.27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:28:00;1001.8;26.6;36.88;22.26;114.13;0;0;83.43;315.48;29.61;310.22;0.2;3.34;3.12;6.46;0.32;9.78;6.89;2.89;16.55;3.19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:29:00;1001.8;26.54;36.8;22.26;114.13;0;0;83.32;332.02;29.6;15.52;0.78;3.41;3.18;6.59;0.33;9.78;6.89;2.89;16.84;3.19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:30:00;1001.81;26.57;36.5;22.26;114.13;0;0;83;358.82;29.65;351.73;0.4;3.47;3.27;6.74;0.33;9.66;7.02;2.63;17;3.2;1001.79;26.56;37.1;22.26;114.13;0;0;83.15;312.25;29.63;10.97;0.33;3.37;3.1;6.47;0.32;9.75;6.92;2.84;16.7;3.23;1001.72;26.57;39.79;22.26;114.13;0;0;83.11;313.91;29.66;46.85;0.24;3.28;2.21;5.49;0.31;11.01;7.3;3.71;18.71;3.26
2019-09-05 10:31:00;1001.85;26.64;36.02;22.26;114.13;0;0;83.62;395.63;29.63;284.04;0.52;3.5;3.31;6.81;0.33;9.38;7.28;2.09;17.08;3.21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:32:00;1001.88;26.68;35.74;22.26;114.13;0;0;83.83;420.75;29.64;163.67;0.52;3.5;3.27;6.77;0.33;9.38;7.28;2.09;17.18;3.23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:33:00;1001.9;26.8;33.36;22.26;114.13;0;0;83.95;432.47;29.77;95.37;0.29;3.54;3.31;6.85;0.33;9.38;7.28;2.09;17.01;3.24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:34:00;1001.9;26.79;31.43;22.26;114.13;0;0;83;440.62;29.86;94.25;0.73;3.7;3.32;7.02;0.34;9.38;7.28;2.09;16.69;3.29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:35:00;1001.83;26.48;31.29;22.26;114.13;0;0;82;444.9;29.8;84.41;0.92;3.94;3.34;7.28;0.34;9.38;7.28;2.09;16.5;3.39;1001.87;26.68;33.57;22.26;114.13;0;0;83.28;426.87;29.74;102.85;0.32;3.64;3.31;6.95;0.33;9.38;7.28;2.09;16.89;3.27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:36:00;1001.74;26.52;31.17;22.26;114.13;0;0;82;446.67;29.77;336.3;0.39;4.08;3.33;7.41;0.34;9.36;7.43;1.94;16.53;3.46;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:37:00;1001.73;26.57;31.66;22.26;114.13;0;0;82.17;435.4;29.8;71.12;0.2;4.21;3.35;7.56;0.34;9.33;7.73;1.6;17.04;3.51;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:38:00;1001.74;26.45;31.61;22.26;114.13;0;0;81.83;402.57;29.8;58.68;1.01;4.31;3.36;7.67;0.34;9.33;7.73;1.6;17.35;3.58;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:39:00;1001.63;26.39;31.56;22.26;114.13;0;0;81.97;366.9;29.72;65.19;1.39;4.35;3.4;7.75;0.34;9.33;7.73;1.6;16.89;3.64;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:40:00;1001.58;26.43;31.5;22.26;114.13;0;0;82;356.95;29.7;94.23;1.01;4.41;3.36;7.77;0.34;9.33;7.73;1.6;16.61;3.62;1001.68;26.47;31.5;22.26;114.13;0;0;81.99;401.7;29.76;65.27;0.7;4.27;3.36;7.63;0.34;9.34;7.67;1.67;16.88;3.56;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:41:00;1001.63;26.54;31.5;22.26;114.13;0;0;82.42;347.63;29.75;267.57;0.28;4.37;3.38;7.75;0.33;9.33;7.73;1.6;16.93;3.65;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:42:00;1001.63;26.54;31.46;22.26;114.13;0;0;83;348.85;29.71;231.76;0.69;4.4;3.38;7.78;0.33;9.45;7.94;1.51;17.02;3.63;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 10:43:00;1001.63;26.56;31.55;22.26;114.13;0;0;82.78;352.43;29.75;57.97;1.2;4.45;3.43;7.88;0.33;9.64;8.29;1.36;17.16;3.64;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
